Iteration,RHC_optimal,RHC_time,SA_optimal,SA_time,GA_optimal,GA_time,MIMIC_optimal,MIMIC_time,
0,1698.236233681721,0.0014,1769.084859472571,0.0004,2425.819937961956,0.0019,2450.070625302171,0.0190
200,2783.087306232388,0.0004,2150.6108653379965,0.0003,3264.5121248657542,0.0396,3457.4424483660578,0.4073
400,2807.594513148941,0.0001,2333.13449968341,0.0001,3352.124336144683,0.0449,3428.5144890614956,0.6522
600,2689.4675629179465,0.0001,2986.885972178012,0.0002,3358.4323593081535,0.0751,3466.008651875336,0.9353
800,2711.8779144106857,0.0001,2876.526541704927,0.0002,3470.4312539603816,0.1086,3436.1870921241143,1.2259
1000,2913.208372790641,0.0002,2817.31004071458,0.0003,3403.86877347909,0.1046,3476.6999402699767,1.6138
1200,2844.7934791699463,0.0002,3095.6039536039875,0.0004,3429.4364042350435,0.1267,3396.9953860146043,1.9020
1400,3053.7152471528393,0.0002,2850.052745141694,0.0004,3374.748636411651,0.1500,3431.21586861825,2.2076
1600,2860.8843333826344,0.0002,3027.720905911059,0.0005,3363.391714350494,0.1710,3495.4448815620763,2.6002
1800,2802.2167069176157,0.0002,2787.6712249932543,0.0007,3441.4272805917144,0.1937,3498.768420474813,2.8635
2000,2604.6927334141324,0.0002,2954.957314041737,0.0006,3439.5337136355884,0.2328,3477.5863295063245,3.1578
2200,2628.398267973711,0.0003,2941.41590854887,0.0007,3402.6454183806873,0.2382,3460.2269894391857,3.5217
2400,3004.420763637945,0.0003,2737.5443608672367,0.0007,3416.4518031942616,0.2561,3509.745762683464,3.8895
2600,2709.9733556531387,0.0003,2928.0548083839703,0.0008,3406.7572991877296,0.3181,3446.6519604668847,4.1995
2800,2800.4719791956936,0.0003,2855.5673751936956,0.0009,3405.88461244872,0.2977,3529.02713268374,4.5385
3000,2941.5336012839225,0.0003,2903.8159945531806,0.0009,3371.305902616713,0.3223,3444.171910868338,4.9032
3200,2797.643315336159,0.0003,2950.210342054403,0.0010,3438.0934286188485,0.3818,3427.965510881662,5.1760
3400,2646.8719492652644,0.0004,2842.4964750897757,0.0010,3445.0942429206025,0.3635,3458.7708111897055,5.5454
3600,2727.434020657241,0.0003,2917.6216897416675,0.0011,3418.7808787521963,0.4067,3497.0807534777177,5.7583
3800,2840.874861581442,0.0003,2724.786118197417,0.0012,3449.481960980964,0.4076,3503.4006296781936,6.0944
4000,2591.912185212128,0.0004,2790.3731168451195,0.0013,3437.2523816108032,0.4280,3493.5026673771517,6.4182
4200,2938.5810669096954,0.0004,3087.2671395520174,0.0013,3341.6373736107125,0.4497,3469.9205974958695,6.7797
4400,2802.7348304737257,0.0011,2899.4927532055563,0.0039,3418.588564618989,0.5122,3391.9082628458655,7.0193
4600,2643.06066212078,0.0004,2817.5756119184553,0.0015,3449.54676425891,0.5106,3477.6505847814897,7.3311
4800,2664.68829286209,0.0007,2849.899227925189,0.0018,3392.0343561266445,0.5499,3487.5981914968024,7.7217
5000,2573.4661392573116,0.0005,2929.044961801769,0.0016,3431.246845818222,0.5650,3491.37330423211,7.9225

Iteration,RHC_optimal,RHC_time,SA_optimal,SA_time,GA_optimal,GA_time,MIMIC_optimal,MIMIC_time,
0,2034.2519724219885,0.0000,1539.1817217499963,0.0000,2599.2227674217984,0.0001,2423.10056441704,0.0026
200,2597.2920362581253,0.0000,2062.3758966732007,0.0001,3315.564739658419,0.0212,3382.6706233025825,0.3447
400,2741.29331154866,0.0000,2375.1919074720254,0.0001,3348.9964988373285,0.0417,3355.4585391369255,0.6433
600,2463.8143923721145,0.0001,2891.7986415970227,0.0001,3316.834857416813,0.0657,3390.7368719873266,0.9608
800,2779.099827587839,0.0001,3047.084654462511,0.0002,3277.7977296768795,0.0855,3439.6295033298984,1.3208
1000,3038.8840743901324,0.0001,2875.182940970185,0.0003,3371.2455852514167,0.1064,3460.821740915326,1.5994
1200,2717.460091405212,0.0001,2906.068039525632,0.0003,3453.177513185952,0.1289,3413.3267068832693,1.9333
1400,2733.2436279459107,0.0001,3197.5014478496887,0.0004,3467.0571693726906,0.1513,3445.4243926264844,2.2156
1600,2665.3609094279846,0.0002,2834.855599483223,0.0004,3380.6218082860532,0.1897,3429.6848366912764,2.6085
1800,2737.7594821700004,0.0002,2744.3612218845237,0.0005,3400.440916838774,0.1952,3504.446109916894,2.8848
2000,2563.4620799467434,0.0002,2776.5513198368744,0.0010,3386.135602011029,0.2137,3377.6712605329467,3.2771
2200,2817.420043683552,0.0002,2956.981921965822,0.0007,3407.7192124385438,0.2391,3487.0465598591954,3.5167
2400,2774.0257413141426,0.0003,2916.82160146554,0.0012,3345.189142064717,0.2583,3455.758683411327,3.7619
2600,2816.239496992065,0.0002,2821.867383368709,0.0008,3433.409364641181,0.2828,3498.893802984323,4.1146
2800,2734.478611185428,0.0007,2914.712404789422,0.0022,3377.265572811557,0.3072,3494.6830739925417,4.5451
3000,2738.2831447637554,0.0003,3026.8444148641693,0.0009,3414.8135174781273,0.3211,3446.632869740183,4.8733
3200,3028.5596386045177,0.0003,3053.900982342463,0.0009,3437.2350673610645,0.3653,3506.404535924141,5.0952
3400,2521.04635444353,0.0006,2637.8303227197557,0.0011,3393.6205915840333,0.3868,3433.0913311583895,5.4190
3600,2647.9396619397376,0.0003,2907.910361433973,0.0011,3413.516889312479,0.3857,3455.9123468897806,5.7674
3800,2889.040151669873,0.0004,3110.0247757729076,0.0011,3382.750232193701,0.4379,3442.7057084530497,6.1261
4000,2752.6121447317764,0.0004,2948.8927683131615,0.0013,3399.7522288597465,0.4310,3465.877804546979,6.5293
4200,2880.097606135453,0.0004,3099.618241854454,0.0013,3456.580864363017,0.4664,3504.1353102967187,6.7933
4400,2870.037610128361,0.0004,3167.4775578004005,0.0014,3458.3775262891495,0.4964,3480.201095266386,7.0540
4600,2855.2069439105708,0.0005,2774.0016870591044,0.0014,3447.3831763104126,0.5121,3434.637341466655,7.3256
4800,3136.691448750824,0.0005,3073.3421822174637,0.0017,3418.649505816016,0.5334,3479.582598401813,7.9638
5000,2799.6022056858183,0.0005,2906.636016434676,0.0016,3420.042698613892,0.5582,3525.7093192360508,8.1343

Iteration,RHC_optimal,RHC_time,SA_optimal,SA_time,GA_optimal,GA_time,MIMIC_optimal,MIMIC_time,
0,1735.1511282926376,0.0000,1465.6888959275027,0.0000,2594.438165570424,0.0001,2527.1760495471162,0.0027
200,3075.207046384286,0.0000,1414.2335020572193,0.0000,3194.5715412391423,0.0206,3460.8879215112174,0.3423
400,2498.410234554357,0.0000,2233.8081262318033,0.0001,3304.5045432361676,0.0422,3492.5613408134386,0.6805
600,2893.609893441434,0.0001,2760.0903153005456,0.0001,3331.9909115658775,0.0641,3451.990881015192,0.9502
800,3001.167781464702,0.0001,3140.529129211476,0.0002,3418.718230873723,0.1058,3467.3166268788536,1.3054
1000,2726.628554255879,0.0001,2823.238029377176,0.0002,3360.8538072141846,0.1076,3372.8285238649723,1.7025
1200,2879.6639786002884,0.0001,3164.5337940371073,0.0003,3294.612600100384,0.1312,3504.7691469894307,1.9641
1400,2480.021080034866,0.0001,3017.1674059226466,0.0004,3302.6191782815276,0.1501,3449.7264116034103,2.3382
1600,2779.000145646708,0.0002,3068.598760970778,0.0004,3360.4510034353343,0.1698,3450.0641325519255,2.5779
1800,2743.0957647970563,0.0002,2880.177346941144,0.0005,3476.3155476208367,0.1936,3493.9947299983005,2.9856
2000,2828.662286263186,0.0002,2964.598195445541,0.0006,3410.2947919991766,0.2131,3525.8181476288255,3.1962
2200,2840.5758392892076,0.0002,3064.5158980979986,0.0007,3350.223320879805,0.2561,3416.703017031412,3.4543
2400,2588.471567513821,0.0003,2752.678570600334,0.0008,3396.8157876989353,0.2584,3466.134701916154,3.9684
2600,2714.171740809131,0.0002,2837.357682504231,0.0008,3304.953525733227,0.2775,3433.250167885494,4.1823
2800,2733.1266087630393,0.0007,2867.927069298862,0.0022,3458.1094146400515,0.3303,3488.7072673802004,4.5437
3000,3052.102493019933,0.0003,2632.952110656054,0.0009,3433.8018129384327,0.3243,3479.055910952926,4.7552
3200,2668.091759652455,0.0003,2743.1910666949707,0.0009,3380.299944955522,0.3423,3532.800213386715,5.1444
3400,2744.991990243783,0.0004,2785.6425552800556,0.0015,3399.982410765645,0.4404,3481.1070501208296,5.5031
3600,2584.267952249851,0.0003,2914.7929577607565,0.0011,3346.708193115851,0.4436,3483.528550675611,5.7499
3800,2922.6625941864413,0.0006,2853.2558245598075,0.0017,3380.2889047365297,0.4487,3445.4265864491963,6.1251
4000,2921.695923882195,0.0004,2849.2693175786044,0.0013,3427.7253906871647,0.4335,3435.2338270241407,6.4922
4200,2786.953038331814,0.0004,3037.6774287669605,0.0013,3378.1239655209047,0.4686,3442.4274599424098,6.8046
4400,2630.5797535822403,0.0006,2901.3911300852233,0.0018,3442.7618302237097,0.4900,3490.1737819188047,7.1175
4600,2715.132163100413,0.0004,2854.626092874355,0.0015,3371.061118403107,0.4904,3455.138336621507,7.5601
4800,2669.019266527268,0.0004,3129.3791860016418,0.0015,3441.964066711369,0.5091,3472.6029517212187,7.7218
5000,2944.319573835837,0.0005,2778.187256314433,0.0015,3392.2818298054754,0.5534,3517.8442357447284,8.0668

Iteration,RHC_optimal,RHC_time,SA_optimal,SA_time,GA_optimal,GA_time,MIMIC_optimal,MIMIC_time,
0,1960.4676582455236,0.0000,1900.2399335482633,0.0000,2714.4537578934787,0.0001,2481.0703343385703,0.0025
200,2754.8580372495285,0.0000,1718.1974124677172,0.0000,3267.8988849072707,0.0213,3417.7266994046663,0.3248
400,2731.043405557237,0.0000,2445.0138000746556,0.0001,3359.83480071363,0.0428,3466.446384599967,0.6514
600,2856.1421019568234,0.0001,2810.7333124071547,0.0001,3377.884894920783,0.0637,3484.9550870695084,0.9408
800,2621.5335451852857,0.0001,3031.694792157762,0.0002,3347.5565247564,0.0851,3368.9015984520674,1.2890
1000,3040.324848768963,0.0001,2814.2981028394197,0.0002,3404.539261586886,0.1124,3454.3986306490206,1.6529
1200,2720.011144891355,0.0003,2901.2123687922667,0.0008,3391.143007498842,0.1675,3417.5904197705195,1.9924
1400,3097.9307061611908,0.0001,2790.025446643998,0.0004,3492.3255915198197,0.1506,3479.606592149021,2.2264
1600,2805.5273480192272,0.0002,2804.3994117931325,0.0004,3390.0887723362785,0.1708,3434.8170808048053,2.6619
1800,2824.2520259748508,0.0002,2877.4996419695426,0.0005,3285.6671492718674,0.2112,3439.7706346153664,2.9638
2000,3006.1237438836943,0.0002,3005.617367200537,0.0011,3367.8091917140027,0.2123,3388.066553655707,3.2331
2200,2862.02793561656,0.0002,2939.2078082561475,0.0006,3322.111916461642,0.2355,3494.846558373685,3.4777
2400,2832.0256742654833,0.0002,2791.074911262296,0.0006,3349.7305658120417,0.2593,3441.5225062601917,3.9033
2600,2652.1290023878278,0.0002,2897.961849217886,0.0008,3452.8619816076316,0.3048,3460.07959954783,4.1705
2800,2935.803197473693,0.0003,2980.966620467414,0.0008,3454.251459499864,0.3024,3434.686367045085,4.5563
3000,2857.01876415459,0.0003,2880.766245394012,0.0008,3357.3772206033873,0.3409,3447.5912025342086,4.7900
3200,2870.256144344433,0.0003,2684.61106484452,0.0010,3353.3426241917277,0.3845,3455.9909372918983,5.2246
3400,3006.1687826841967,0.0003,3044.238944058301,0.0010,3438.8148920755602,0.3655,3481.2224772834124,5.5715
3600,2798.4535620925526,0.0003,2710.590821337216,0.0011,3457.081998537563,0.4035,3463.4540966372906,5.9521
3800,2759.3585642169064,0.0004,3040.0744728813033,0.0013,3424.5715126459686,0.4247,3477.506378270009,6.2607
4000,3063.667507068655,0.0010,3008.4686360345945,0.0036,3437.465151803739,0.4471,3457.5386126566455,6.4452
4200,2849.684149367532,0.0004,2829.1277242708975,0.0013,3456.2794753562293,0.4953,3433.3091413480133,6.8784
4400,2986.841965809015,0.0004,2998.9472224986434,0.0014,3373.589271438862,0.4712,3489.5454010594303,7.0761
4600,2904.710542416622,0.0004,3088.310523273516,0.0015,3435.928455871054,0.5365,3507.4660452171383,7.4784
4800,2809.6032097145808,0.0004,2844.702457986578,0.0015,3397.5945606981586,0.5149,3501.7805408727545,7.6282
5000,2757.1934024482352,0.0005,2939.076866628742,0.0015,3383.081016701155,0.5721,3460.6180713500908,7.9104

Iteration,RHC_optimal,RHC_time,SA_optimal,SA_time,GA_optimal,GA_time,MIMIC_optimal,MIMIC_time,
0,1838.926732451305,0.0000,1507.0778570368848,0.0000,2465.4307980148674,0.0001,2660.760417007222,0.0028
200,2701.739448770713,0.0000,1825.7744945878235,0.0001,3284.4168367693064,0.0210,3527.1426467392903,0.3499
400,2518.5209981293583,0.0000,2351.389178167933,0.0001,3316.579905179575,0.0437,3399.090701579773,0.7020
600,2766.558630585376,0.0001,2993.593085539489,0.0001,3305.9271794130154,0.0653,3462.172890483157,0.9392
800,2867.599269185414,0.0001,2849.556775368729,0.0002,3378.670287266601,0.0856,3489.8743314265785,1.2592
1000,2764.8427430133984,0.0003,2792.7096540329826,0.0006,3378.138804449945,0.1177,3424.4711037865427,1.6060
1200,2688.005692238337,0.0001,2704.1649629988797,0.0003,3344.812409496153,0.1287,3491.7278175435376,1.8893
1400,2837.178614894958,0.0001,3113.359480703917,0.0004,3354.2365538791073,0.1894,3488.575078484294,2.1950
1600,2817.52739741765,0.0002,3125.709930966498,0.0004,3407.5988461013485,0.1746,3480.1771030482205,2.5391
1800,2837.71738449606,0.0009,2844.665277426191,0.0005,3376.0145913161823,0.1908,3481.500799790876,2.9325
2000,2578.3821632874115,0.0002,2927.6449396166363,0.0009,3394.661705576197,0.2127,3406.6539940504063,3.1847
2200,2651.2821871656897,0.0002,2942.8794331048102,0.0006,3459.740909389553,0.2667,3438.6087410409054,3.5868
2400,2886.513559667901,0.0002,2937.3477569280026,0.0007,3427.1714376182713,0.2558,3434.6423135740297,3.8728
2600,2771.4686825854424,0.0002,3042.9309839824737,0.0008,3338.290636632385,0.2802,3445.3643439765465,4.1117
2800,3015.784556373618,0.0003,3028.0283971038334,0.0008,3397.053864600992,0.2981,3462.39556583422,4.5724
3000,2971.119009200501,0.0005,2942.088125788244,0.0008,3439.4265812595268,0.3219,3453.5584733109763,4.7853
3200,2849.6709189973117,0.0004,3096.6841751028146,0.0013,3449.373813380176,0.3597,3453.509534609815,5.2102
3400,2567.7334653540447,0.0003,2909.458944270342,0.0011,3455.8523307188625,0.3842,3482.176400826238,5.4527
3600,2925.1594792214783,0.0004,2691.3919807198636,0.0016,3464.8369033227764,0.3828,3483.1078981274713,5.9067
3800,2786.093239681414,0.0004,2942.2532928407677,0.0012,3393.68809383172,0.4072,3510.665092786985,6.1348
4000,2827.33893457631,0.0004,2952.4987279648594,0.0013,3355.5485250579804,0.4472,3448.8616036329568,6.3578
4200,2931.1927785243956,0.0005,3089.4462938094075,0.0014,3358.6401924517186,0.4933,3501.1397706331345,6.7929
4400,3044.3052375140824,0.0004,2817.877737689041,0.0015,3363.150258861763,0.4697,3436.234983319783,7.1091
4600,2737.8105693701177,0.0005,2946.3601289987373,0.0015,3457.457700266026,0.5110,3449.595872459724,7.3980
4800,2732.168120919348,0.0005,2949.205062455985,0.0016,3395.6968380957223,0.5300,3429.6457744967865,7.7917
5000,2539.9235603858415,0.0005,2908.7628373270118,0.0016,3454.0104301988304,0.5547,3458.461494604826,8.0334

